"Date","Price","Open","High","Low","Vol.","Change %"
"23/05/2005","14.38","14.38","14.38","14.38","","1.63%"
"20/05/2005","14.15","14.15","14.15","14.15","","-1.80%"
"19/05/2005","14.41","14.41","14.41","14.41","","-3.16%"
"18/05/2005","14.88","14.88","14.88","14.88","","-3.12%"
"17/05/2005","15.36","15.36","15.36","15.36","","8.94%"
"13/05/2005","14.10","14.10","14.10","14.10","","-4.60%"
"12/05/2005","14.78","14.78","14.78","14.78","","-2.05%"
"11/05/2005","15.09","15.09","15.09","15.09","","2.86%"
"10/05/2005","14.67","14.67","14.67","14.67","","-1.81%"
"09/05/2005","14.94","14.94","14.94","14.94","","1.56%"
"06/05/2005","14.71","14.71","14.71","14.71","","-2.00%"
"05/05/2005","15.01","15.01","15.01","15.01","","-0.79%"
"04/05/2005","15.13","15.13","15.13","15.13","","-3.94%"
"03/05/2005","15.75","15.75","15.75","15.75","","0.96%"
"29/04/2005","15.60","15.60","15.60","15.60","","2.23%"
"28/04/2005","15.26","15.26","15.26","15.26","","-2.80%"
"27/04/2005","15.70","15.70","15.70","15.70","","2.75%"
"26/04/2005","15.28","15.28","15.28","15.28","","-0.07%"
"25/04/2005","15.29","15.29","15.29","15.29","","2.69%"
"22/04/2005","14.89","14.89","14.89","14.89","","-3.12%"
"21/04/2005","15.37","15.37","15.37","15.37","","-1.66%"
"20/04/2005","15.63","15.63","15.63","15.63","","-2.92%"
"19/04/2005","16.10","16.10","16.10","16.10","","-6.99%"
"18/04/2005","17.31","17.31","17.31","17.31","","13.43%"
"15/04/2005","15.26","15.26","15.26","15.26","","7.46%"
"14/04/2005","14.20","14.20","14.20","14.20","","2.82%"
"13/04/2005","13.81","13.81","13.81","13.81","","-4.82%"
"12/04/2005","14.51","14.51","14.51","14.51","","-1.76%"
"11/04/2005","14.77","14.77","14.77","14.77","","1.65%"
"08/04/2005","14.53","14.53","14.53","14.53","","-3.52%"
"07/04/2005","15.06","15.06","15.06","15.06","","-2.46%"
"06/04/2005","15.44","15.44","15.44","15.44","","-2.59%"
"04/04/2005","15.85","15.85","15.85","15.85","","-2.58%"
"01/04/2005","16.27","16.27","16.27","16.27","","-2.81%"
"31/03/2005","16.74","16.74","16.74","16.74","","-0.48%"
"30/03/2005","16.82","16.82","16.82","16.82","","-4.76%"
"29/03/2005","17.66","17.66","17.66","17.66","","13.64%"
"24/03/2005","15.54","15.54","15.54","15.54","","-1.21%"
"23/03/2005","15.73","15.73","15.73","15.73","","8.93%"
"22/03/2005","14.44","14.44","14.44","14.44","","2.70%"
"21/03/2005","14.06","14.06","14.06","14.06","","0.72%"
"18/03/2005","13.96","13.96","13.96","13.96","","-1.48%"
"17/03/2005","14.17","14.17","14.17","14.17","","-1.46%"
"16/03/2005","14.38","14.38","14.38","14.38","","1.55%"
"15/03/2005","14.16","14.16","14.16","14.16","","0.64%"
"14/03/2005","14.07","14.07","14.07","14.07","","1.01%"
"11/03/2005","13.93","13.93","13.93","13.93","","-0.64%"
"10/03/2005","14.02","14.02","14.02","14.02","","0.43%"
"09/03/2005","13.96","13.96","13.96","13.96","","-0.71%"
"08/03/2005","14.06","14.06","14.06","14.06","","-0.50%"
"07/03/2005","14.13","14.13","14.13","14.13","","-0.28%"
"04/03/2005","14.17","14.17","14.17","14.17","","-1.94%"
"03/03/2005","14.45","14.45","14.45","14.45","","1.05%"
"02/03/2005","14.30","14.30","14.30","14.30","","6.80%"
"01/03/2005","13.39","13.39","13.39","13.39","","-2.19%"
"28/02/2005","13.69","13.69","13.69","13.69","","5.39%"
"25/02/2005","12.99","12.99","12.99","12.99","","-5.80%"
"24/02/2005","13.79","13.79","13.79","13.79","","-1.64%"
"23/02/2005","14.02","14.02","14.02","14.02","","-1.13%"
"22/02/2005","14.18","14.18","14.18","14.18","","0.93%"
"21/02/2005","14.05","14.05","14.05","14.05","","2.63%"
"18/02/2005","13.69","13.69","13.69","13.69","","-2.28%"
"17/02/2005","14.01","14.01","14.01","14.01","","3.09%"
"16/02/2005","13.59","13.59","13.59","13.59","","0.82%"
"15/02/2005","13.48","13.48","13.48","13.48","","-1.39%"
"14/02/2005","13.67","13.67","13.67","13.67","","4.75%"
"08/02/2005","13.05","13.05","13.05","13.05","","1.79%"
"07/02/2005","12.82","12.82","12.82","12.82","","0.31%"
"04/02/2005","12.78","12.78","12.78","12.78","","-8.39%"
"03/02/2005","13.95","13.95","13.95","13.95","","-1.69%"
"02/02/2005","14.19","14.19","14.19","14.19","","-0.91%"
"01/02/2005","14.32","14.32","14.32","14.32","","-0.76%"
"31/01/2005","14.43","14.43","14.43","14.43","","-4.31%"
"28/01/2005","15.08","15.08","15.08","15.08","","-0.92%"
"27/01/2005","15.22","15.22","15.22","15.22","","3.61%"
"26/01/2005","14.69","14.69","14.69","14.69","","1.10%"
"25/01/2005","14.53","14.53","14.53","14.53","","-2.22%"
"24/01/2005","14.86","14.86","14.86","14.86","","3.70%"
"21/01/2005","14.33","14.33","14.33","14.33","","-3.04%"
"20/01/2005","14.78","14.78","14.78","14.78","","4.97%"
"19/01/2005","14.08","14.08","14.08","14.08","","-5.38%"
"18/01/2005","14.88","14.88","14.88","14.88","","-1.00%"
"17/01/2005","15.03","15.03","15.03","15.03","","-1.76%"
"14/01/2005","15.30","15.30","15.30","15.30","","-1.61%"
"13/01/2005","15.55","15.55","15.55","15.55","","-3.77%"
"12/01/2005","16.16","16.16","16.16","16.16","","-8.08%"
"11/01/2005","17.58","17.58","17.58","17.58","","-2.93%"
"10/01/2005","18.11","18.11","18.11","18.11","","-4.58%"
"07/01/2005","18.98","18.98","18.98","18.98","","8.21%"
"06/01/2005","17.54","17.54","17.54","17.54","","-1.74%"
"05/01/2005","17.85","17.85","17.85","17.85","","5.50%"
"04/01/2005","16.92","16.92","16.92","16.92","","1.81%"
"03/01/2005","16.62","16.62","16.62","16.62","","2.72%"
"31/12/2004","16.18","16.18","16.18","16.18","","-4.37%"
"30/12/2004","16.92","16.92","16.92","16.92","","3.74%"
"29/12/2004","16.31","16.31","16.31","16.31","","-4.56%"
"28/12/2004","17.09","17.09","17.09","17.09","","9.55%"
"24/12/2004","15.60","15.60","15.60","15.60","","-1.95%"
"23/12/2004","15.91","15.91","15.91","15.91","","-4.79%"
"22/12/2004","16.71","16.71","16.71","16.71","","-1.12%"
"21/12/2004","16.90","16.90","16.90","16.90","","-0.59%"
"20/12/2004","17.00","17.00","17.00","17.00","","2.04%"
"17/12/2004","16.66","16.66","16.66","16.66","","0.66%"
"16/12/2004","16.55","16.55","16.55","16.55","","-0.96%"
"15/12/2004","16.71","16.71","16.71","16.71","","0.97%"
"14/12/2004","16.55","16.55","16.55","16.55","","-1.14%"
"13/12/2004","16.74","16.74","16.74","16.74","","-1.47%"
"10/12/2004","16.99","16.99","16.99","16.99","","0.71%"
"09/12/2004","16.87","16.87","16.87","16.87","","-0.47%"
"08/12/2004","16.95","16.95","16.95","16.95","","0.83%"
"07/12/2004","16.81","16.81","16.81","16.81","","-0.36%"
"06/12/2004","16.87","16.87","16.87","16.87","","5.90%"
"03/12/2004","15.93","15.93","15.93","15.93","","-0.62%"
"02/12/2004","16.03","16.03","16.03","16.03","","-3.26%"
"01/12/2004","16.57","16.57","16.57","16.57","","0.42%"
"30/11/2004","16.50","16.50","16.50","16.50","","-1.73%"
"29/11/2004","16.79","16.79","16.79","16.79","","-0.83%"
"26/11/2004","16.93","16.93","16.93","16.93","","0.36%"
"25/11/2004","16.87","16.87","16.87","16.87","","0.96%"
"24/11/2004","16.71","16.71","16.71","16.71","","-2.34%"
"23/11/2004","17.11","17.11","17.11","17.11","","7.75%"
"22/11/2004","15.88","15.88","15.88","15.88","","1.15%"
"19/11/2004","15.70","15.70","15.70","15.70","","1.88%"
"18/11/2004","15.41","15.41","15.41","15.41","","1.31%"
"17/11/2004","15.21","15.21","15.21","15.21","","-0.91%"
"16/11/2004","15.35","15.35","15.35","15.35","","4.28%"
"15/11/2004","14.72","14.72","14.72","14.72","","7.52%"
"12/11/2004","13.69","13.69","13.69","13.69","","-1.65%"
"11/11/2004","13.92","13.92","13.92","13.92","","-1.56%"
"10/11/2004","14.14","14.14","14.14","14.14","","-2.68%"
"09/11/2004","14.53","14.53","14.53","14.53","","-1.49%"
"08/11/2004","14.75","14.75","14.75","14.75","","3.44%"
"05/11/2004","14.26","14.26","14.26","14.26","","-7.34%"
"04/11/2004","15.39","15.39","15.39","15.39","","-4.11%"
"03/11/2004","16.05","16.05","16.05","16.05","","-3.49%"
"02/11/2004","16.63","16.63","16.63","16.63","","-1.36%"
"01/11/2004","16.86","16.86","16.86","16.86","","2.18%"
"29/10/2004","16.50","16.50","16.50","16.50","","-0.42%"
"28/10/2004","16.57","16.57","16.57","16.57","","-6.65%"
"27/10/2004","17.75","17.75","17.75","17.75","","-2.20%"
"26/10/2004","18.15","18.15","18.15","18.15","","-1.09%"
"25/10/2004","18.35","18.35","18.35","18.35","","10.28%"
"21/10/2004","16.64","16.64","16.64","16.64","","3.48%"
"20/10/2004","16.08","16.08","16.08","16.08","","-1.59%"
"19/10/2004","16.34","16.34","16.34","16.34","","-4.50%"
"18/10/2004","17.11","17.11","17.11","17.11","","1.66%"
"15/10/2004","16.83","16.83","16.83","16.83","","-1.23%"
"14/10/2004","17.04","17.04","17.04","17.04","","1.55%"
"13/10/2004","16.78","16.78","16.78","16.78","","0.72%"
"12/10/2004","16.66","16.66","16.66","16.66","","2.21%"
"11/10/2004","16.30","16.30","16.30","16.30","","5.91%"
"08/10/2004","15.39","15.39","15.39","15.39","","2.46%"
"07/10/2004","15.02","15.02","15.02","15.02","","-1.70%"
"06/10/2004","15.28","15.28","15.28","15.28","","3.66%"
"05/10/2004","14.74","14.74","14.74","14.74","","-1.73%"
"04/10/2004","15.00","15.00","15.00","15.00","","4.53%"
"30/09/2004","14.35","14.35","14.35","14.35","","-7.30%"
"28/09/2004","15.48","15.48","15.48","15.48","","-11.49%"
"27/09/2004","17.49","17.49","17.49","17.49","","9.31%"
"24/09/2004","16.00","16.00","16.00","16.00","","0.63%"
"23/09/2004","15.90","15.90","15.90","15.90","","7.87%"
"22/09/2004","14.74","14.74","14.74","14.74","","-3.03%"
"21/09/2004","15.20","15.20","15.20","15.20","","-7.60%"
"20/09/2004","16.45","16.45","16.45","16.45","","-0.48%"
"17/09/2004","16.53","16.53","16.53","16.53","","0.98%"
"16/09/2004","16.37","16.37","16.37","16.37","","-4.60%"
"15/09/2004","17.16","17.16","17.16","17.16","","-0.58%"
"14/09/2004","17.26","17.26","17.26","17.26","","-1.37%"
"13/09/2004","17.50","17.50","17.50","17.50","","0.69%"
"10/09/2004","17.38","17.38","17.38","17.38","","-3.39%"
"09/09/2004","17.99","17.99","17.99","17.99","","4.65%"
"08/09/2004","17.19","17.19","17.19","17.19","","-0.52%"
"07/09/2004","17.28","17.28","17.28","17.28","","-0.52%"
"06/09/2004","17.37","17.37","17.37","17.37","","-0.52%"
"03/09/2004","17.46","17.46","17.46","17.46","","-4.54%"
"02/09/2004","18.29","18.29","18.29","18.29","","0.27%"
"01/09/2004","18.24","18.24","18.24","18.24","","2.36%"
"31/08/2004","17.82","17.82","17.82","17.82","","-3.05%"
"30/08/2004","18.38","18.38","18.38","18.38","","-0.70%"
"27/08/2004","18.51","18.51","18.51","18.51","","-5.32%"
"26/08/2004","19.55","19.55","19.55","19.55","","-1.26%"
"25/08/2004","19.80","19.80","19.80","19.80","","9.57%"
"24/08/2004","18.07","18.07","18.07","18.07","","-3.47%"
"23/08/2004","18.72","18.72","18.72","18.72","","0.05%"
"20/08/2004","18.71","18.71","18.71","18.71","","1.52%"
"19/08/2004","18.43","18.43","18.43","18.43","","-1.97%"
"18/08/2004","18.80","18.80","18.80","18.80","","0.37%"
"17/08/2004","18.73","18.73","18.73","18.73","","-3.35%"
"16/08/2004","19.38","19.38","19.38","19.38","","5.84%"
"13/08/2004","18.31","18.31","18.31","18.31","","1.78%"
"12/08/2004","17.99","17.99","17.99","17.99","","-1.26%"
"11/08/2004","18.22","18.22","18.22","18.22","","-2.04%"
"10/08/2004","18.60","18.60","18.60","18.60","","-0.96%"
"09/08/2004","18.78","18.78","18.78","18.78","","6.46%"
"06/08/2004","17.64","17.64","17.64","17.64","","1.38%"
"05/08/2004","17.40","17.40","17.40","17.40","","-6.20%"
"04/08/2004","18.55","18.55","18.55","18.55","","0.92%"
"03/08/2004","18.38","18.38","18.38","18.38","","-6.22%"
"02/08/2004","19.60","19.60","19.60","19.60","","2.94%"
"30/07/2004","19.04","19.04","19.04","19.04","","-3.20%"
"29/07/2004","19.67","19.67","19.67","19.67","","4.35%"
"28/07/2004","18.85","18.85","18.85","18.85","","-2.38%"
"27/07/2004","19.31","19.31","19.31","19.31","","3.65%"
"26/07/2004","18.63","18.63","18.63","18.63","","3.90%"
"23/07/2004","17.93","17.93","17.93","17.93","","1.19%"
"22/07/2004","17.72","17.72","17.72","17.72","","-5.44%"
"21/07/2004","18.74","18.74","18.74","18.74","","-5.97%"
"20/07/2004","19.93","19.93","19.93","19.93","","-0.55%"
"19/07/2004","20.04","20.04","20.04","20.04","","-1.23%"
"16/07/2004","20.29","20.29","20.29","20.29","","-4.29%"
"15/07/2004","21.20","21.20","21.20","21.20","","-3.59%"
"14/07/2004","21.99","21.99","21.99","21.99","","-0.36%"
"13/07/2004","22.07","22.07","22.07","22.07","","-0.68%"
"12/07/2004","22.22","22.22","22.22","22.22","","-2.16%"
"09/07/2004","22.71","22.71","22.71","22.71","","-2.62%"
"08/07/2004","23.32","23.32","23.32","23.32","","1.66%"
"07/07/2004","22.94","22.94","22.94","22.94","","-0.43%"
"06/07/2004","23.04","23.04","23.04","23.04","","-2.62%"
"05/07/2004","23.66","23.66","23.66","23.66","","-1.05%"
"02/07/2004","23.91","23.91","23.91","23.91","","0.08%"
"30/06/2004","23.89","23.89","23.89","23.89","","-5.16%"
"29/06/2004","25.19","25.19","25.19","25.19","","0.24%"
"28/06/2004","25.13","25.13","25.13","25.13","","-2.14%"
"25/06/2004","25.68","25.68","25.68","25.68","","-4.39%"
"24/06/2004","26.86","26.86","26.86","26.86","","-5.46%"
"23/06/2004","28.41","28.41","28.41","28.41","","-0.98%"
"21/06/2004","28.69","28.69","28.69","28.69","","4.06%"
"18/06/2004","27.57","27.57","27.57","27.57","","1.70%"
"17/06/2004","27.11","27.11","27.11","27.11","","0.59%"
"16/06/2004","26.95","26.95","26.95","26.95","","-0.96%"
"15/06/2004","27.21","27.21","27.21","27.21","","-1.34%"
"14/06/2004","27.58","27.58","27.58","27.58","","12.48%"
"11/06/2004","24.52","24.52","24.52","24.52","","1.16%"
"10/06/2004","24.24","24.24","24.24","24.24","","-3.04%"
"09/06/2004","25.00","25.00","25.00","25.00","","2.67%"
"08/06/2004","24.35","24.35","24.35","24.35","","-0.77%"
"07/06/2004","24.54","24.54","24.54","24.54","","-3.76%"
"04/06/2004","25.50","25.50","25.50","25.50","","-1.43%"
"03/06/2004","25.87","25.87","25.87","25.87","","6.37%"
"02/06/2004","24.32","24.32","24.32","24.32","","-2.60%"
"01/06/2004","24.97","24.97","24.97","24.97","","4.39%"
"31/05/2004","23.92","23.92","23.92","23.92","","3.10%"
"28/05/2004","23.20","23.20","23.20","23.20","","2.56%"
"27/05/2004","22.62","22.62","22.62","22.62","","-4.56%"
"25/05/2004","23.70","23.70","23.70","23.70","","-2.27%"
"24/05/2004","24.25","24.25","24.25","24.25","","-3.23%"
"21/05/2004","25.06","25.06","25.06","25.06","","-6.67%"
"20/05/2004","26.85","26.85","26.85","26.85","","3.99%"
"19/05/2004","25.82","25.82","25.82","25.82","","-1.34%"
"18/05/2004","26.17","26.17","26.17","26.17","","-4.28%"
"17/05/2004","27.34","27.34","27.34","27.34","","9.76%"
"14/05/2004","24.91","24.91","24.91","24.91","","3.28%"
"13/05/2004","24.12","24.12","24.12","24.12","","1.73%"
"12/05/2004","23.71","23.71","23.71","23.71","","-0.55%"
"11/05/2004","23.84","23.84","23.84","23.84","","-1.16%"
"10/05/2004","24.12","24.12","24.12","24.12","","10.44%"
"07/05/2004","21.84","21.84","21.84","21.84","","-0.64%"
"06/05/2004","21.98","21.98","21.98","21.98","","-0.05%"
"05/05/2004","21.99","21.99","21.99","21.99","","-3.09%"
"04/05/2004","22.69","22.69","22.69","22.69","","-4.38%"
"03/05/2004","23.73","23.73","23.73","23.73","","-1.13%"
"30/04/2004","24.00","24.00","24.00","24.00","","-0.99%"
"29/04/2004","24.24","24.24","24.24","24.24","","-0.53%"
"28/04/2004","24.37","24.37","24.37","24.37","","-1.18%"
"27/04/2004","24.66","24.66","24.66","24.66","","-2.61%"
"26/04/2004","25.32","25.32","25.32","25.32","","6.48%"
"23/04/2004","23.78","23.78","23.78","23.78","","-4.34%"
"22/04/2004","24.86","24.86","24.86","24.86","","2.09%"
"21/04/2004","24.35","24.35","24.35","24.35","","1.37%"
"20/04/2004","24.02","24.02","24.02","24.02","","0.13%"
"19/04/2004","23.99","23.99","23.99","23.99","","1.44%"
"16/04/2004","23.65","23.65","23.65","23.65","","-0.50%"
"15/04/2004","23.77","23.77","23.77","23.77","","4.99%"
"14/04/2004","22.64","22.64","22.64","22.64","","11.58%"
"13/04/2004","20.29","20.29","20.29","20.29","","2.27%"
"08/04/2004","19.84","19.84","19.84","19.84","","0.66%"
"07/04/2004","19.71","19.71","19.71","19.71","","1.28%"
"06/04/2004","19.46","19.46","19.46","19.46","","-0.46%"
"02/04/2004","19.55","19.55","19.55","19.55","","-3.07%"
"01/04/2004","20.17","20.17","20.17","20.17","","-1.13%"
"31/03/2004","20.40","20.40","20.40","20.40","","-0.78%"
"30/03/2004","20.56","20.56","20.56","20.56","","-3.56%"
"29/03/2004","21.32","21.32","21.32","21.32","","3.65%"
"26/03/2004","20.57","20.57","20.57","20.57","","-0.72%"
"25/03/2004","20.72","20.72","20.72","20.72","","0.88%"
"24/03/2004","20.54","20.54","20.54","20.54","","-2.19%"
"23/03/2004","21.00","21.00","21.00","21.00","","-0.52%"
"22/03/2004","21.11","21.11","21.11","21.11","","2.08%"
"19/03/2004","20.68","20.68","20.68","20.68","","-1.57%"
"18/03/2004","21.01","21.01","21.01","21.01","","0.29%"
"17/03/2004","20.95","20.95","20.95","20.95","","-1.74%"
"16/03/2004","21.32","21.32","21.32","21.32","","0.14%"
"15/03/2004","21.29","21.29","21.29","21.29","","-0.88%"
"12/03/2004","21.48","21.48","21.48","21.48","","5.45%"
"11/03/2004","20.37","20.37","20.37","20.37","","5.27%"
"10/03/2004","19.35","19.35","19.35","19.35","","1.74%"
"09/03/2004","19.02","19.02","19.02","19.02","","0.63%"
"08/03/2004","18.90","18.90","18.90","18.90","","-2.07%"
"05/03/2004","19.30","19.30","19.30","19.30","","-1.18%"
"04/03/2004","19.53","19.53","19.53","19.53","","-0.96%"
"03/03/2004","19.72","19.72","19.72","19.72","","-0.35%"
"02/03/2004","19.79","19.79","19.79","19.79","","-0.45%"
"01/03/2004","19.88","19.88","19.88","19.88","","3.38%"
"27/02/2004","19.23","19.23","19.23","19.23","","-2.58%"
"26/02/2004","19.74","19.74","19.74","19.74","","-1.60%"
"25/02/2004","20.06","20.06","20.06","20.06","","0.35%"
"24/02/2004","19.99","19.99","19.99","19.99","","-2.96%"
"23/02/2004","20.60","20.60","20.60","20.60","","1.63%"
"20/02/2004","20.27","20.27","20.27","20.27","","4.11%"
"19/02/2004","19.47","19.47","19.47","19.47","","-4.93%"
"18/02/2004","20.48","20.48","20.48","20.48","","-2.20%"
"17/02/2004","20.94","20.94","20.94","20.94","","-1.41%"
"16/02/2004","21.24","21.24","21.24","21.24","","4.99%"
"13/02/2004","20.23","20.23","20.23","20.23","","-2.88%"
"12/02/2004","20.83","20.83","20.83","20.83","","-0.19%"
"11/02/2004","20.87","20.87","20.87","20.87","","-0.71%"
"10/02/2004","21.02","21.02","21.02","21.02","","2.14%"
"09/02/2004","20.58","20.58","20.58","20.58","","-1.44%"
"06/02/2004","20.88","20.88","20.88","20.88","","-3.15%"
"05/02/2004","21.56","21.56","21.56","21.56","","-2.66%"
"04/02/2004","22.15","22.15","22.15","22.15","","-1.42%"
"03/02/2004","22.47","22.47","22.47","22.47","","-5.31%"
"02/02/2004","23.73","23.73","23.73","23.73","","2.77%"
"30/01/2004","23.09","23.09","23.09","23.09","","0.00%"
"29/01/2004","23.09","23.09","23.09","23.09","","0.22%"
"28/01/2004","23.04","23.04","23.04","23.04","","5.40%"
"27/01/2004","21.86","21.86","21.86","21.86","","-1.62%"
"26/01/2004","22.22","22.22","22.22","22.22","","22.69%"
"21/01/2004","18.11","18.11","18.11","18.11","","-4.68%"
"20/01/2004","19.00","19.00","19.00","19.00","","-4.43%"
"19/01/2004","19.88","19.88","19.88","19.88","","-1.63%"
"16/01/2004","20.21","20.21","20.21","20.21","","-2.84%"
"15/01/2004","20.80","20.80","20.80","20.80","","-1.00%"
"14/01/2004","21.01","21.01","21.01","21.01","","-1.78%"
"13/01/2004","21.39","21.39","21.39","21.39","","-1.16%"
"12/01/2004","21.64","21.64","21.64","21.64","","4.14%"
"09/01/2004","20.78","20.78","20.78","20.78","","-3.66%"
"08/01/2004","21.57","21.57","21.57","21.57","","-0.55%"
"07/01/2004","21.69","21.69","21.69","21.69","","-1.77%"
"06/01/2004","22.08","22.08","22.08","22.08","","-2.73%"
"05/01/2004","22.70","22.70","22.70","22.70","","3.61%"
"02/01/2004","21.91","21.91","21.91","21.91","","-1.08%"
"31/12/2003","22.15","22.15","22.15","22.15","","-1.73%"
"30/12/2003","22.54","22.54","22.54","22.54","","0.31%"
"29/12/2003","22.47","22.47","22.47","22.47","","6.44%"
"24/12/2003","21.11","21.11","21.11","21.11","","-2.13%"
"23/12/2003","21.57","21.57","21.57","21.57","","1.08%"
"22/12/2003","21.34","21.34","21.34","21.34","","3.19%"
"19/12/2003","20.68","20.68","20.68","20.68","","-5.35%"
"18/12/2003","21.85","21.85","21.85","21.85","","-0.09%"
"17/12/2003","21.87","21.87","21.87","21.87","","4.29%"
"16/12/2003","20.97","20.97","20.97","20.97","","0.05%"
"15/12/2003","20.96","20.96","20.96","20.96","","5.86%"
"12/12/2003","19.80","19.80","19.80","19.80","","-4.30%"
"11/12/2003","20.69","20.69","20.69","20.69","","-0.81%"
"10/12/2003","20.86","20.86","20.86","20.86","","-0.43%"
"09/12/2003","20.95","20.95","20.95","20.95","","-4.38%"
"08/12/2003","21.91","21.91","21.91","21.91","","3.25%"
"05/12/2003","21.22","21.22","21.22","21.22","","-3.85%"
"04/12/2003","22.07","22.07","22.07","22.07","","-0.09%"
"03/12/2003","22.09","22.09","22.09","22.09","","-4.04%"
"02/12/2003","23.02","23.02","23.02","23.02","","-4.64%"
"01/12/2003","24.14","24.14","24.14","24.14","","-0.86%"
"28/11/2003","24.35","24.35","24.35","24.35","","-3.26%"
"27/11/2003","25.17","25.17","25.17","25.17","","-3.08%"
"26/11/2003","25.97","25.97","25.97","25.97","","-2.22%"
"25/11/2003","26.56","26.56","26.56","26.56","","-3.38%"
"24/11/2003","27.49","27.49","27.49","27.49","","-3.68%"
"21/11/2003","28.54","28.54","28.54","28.54","","-1.31%"
"20/11/2003","28.92","28.92","28.92","28.92","","7.31%"
"19/11/2003","26.95","26.95","26.95","26.95","","0.04%"
"18/11/2003","26.94","26.94","26.94","26.94","","0.11%"
"17/11/2003","26.91","26.91","26.91","26.91","","4.50%"
"14/11/2003","25.75","25.75","25.75","25.75","","0.70%"
"13/11/2003","25.57","25.57","25.57","25.57","","-2.70%"
"12/11/2003","26.28","26.28","26.28","26.28","","-0.45%"
"11/11/2003","26.40","26.40","26.40","26.40","","-0.45%"
"10/11/2003","26.52","26.52","26.52","26.52","","3.07%"
"07/11/2003","25.73","25.73","25.73","25.73","","-4.31%"
"06/11/2003","26.89","26.89","26.89","26.89","","4.75%"
"05/11/2003","25.67","25.67","25.67","25.67","","-1.61%"
"04/11/2003","26.09","26.09","26.09","26.09","","-1.58%"
"03/11/2003","26.51","26.51","26.51","26.51","","-0.79%"
"31/10/2003","26.72","26.72","26.72","26.72","","-2.94%"
"30/10/2003","27.53","27.53","27.53","27.53","","0.15%"
"29/10/2003","27.49","27.49","27.49","27.49","","2.65%"
"28/10/2003","26.78","26.78","26.78","26.78","","1.59%"
"27/10/2003","26.36","26.36","26.36","26.36","","2.09%"
"24/10/2003","25.82","25.82","25.82","25.82","","0.51%"
"23/10/2003","25.69","25.69","25.69","25.69","","9.04%"
"22/10/2003","23.56","23.56","23.56","23.56","","-0.38%"
"21/10/2003","23.65","23.65","23.65","23.65","","-1.29%"
"20/10/2003","23.96","23.96","23.96","23.96","","0.13%"
"17/10/2003","23.93","23.93","23.93","23.93","","-1.85%"
"16/10/2003","24.38","24.38","24.38","24.38","","0.91%"
"15/10/2003","24.16","24.16","24.16","24.16","","-3.97%"
"14/10/2003","25.16","25.16","25.16","25.16","","1.74%"
"13/10/2003","24.73","24.73","24.73","24.73","","5.19%"
"10/10/2003","23.51","23.51","23.51","23.51","","-3.29%"
"09/10/2003","24.31","24.31","24.31","24.31","","-0.29%"
"08/10/2003","24.38","24.38","24.38","24.38","","-0.29%"
"07/10/2003","24.45","24.45","24.45","24.45","","-0.73%"
"06/10/2003","24.63","24.63","24.63","24.63","","2.50%"
"03/10/2003","24.03","24.03","24.03","24.03","","-1.27%"
"02/10/2003","24.34","24.34","24.34","24.34","","-1.06%"
"30/09/2003","24.60","24.60","24.60","24.60","","-4.54%"
"29/09/2003","25.77","25.77","25.77","25.77","","4.16%"
"26/09/2003","24.74","24.74","24.74","24.74","","0.45%"
"25/09/2003","24.63","24.63","24.63","24.63","","5.39%"
"24/09/2003","23.37","23.37","23.37","23.37","","0.30%"
"23/09/2003","23.30","23.30","23.30","23.30","","-6.54%"
"22/09/2003","24.93","24.93","24.93","24.93","","14.25%"
"19/09/2003","21.82","21.82","21.82","21.82","","5.26%"
"18/09/2003","20.73","20.73","20.73","20.73","","5.12%"
"17/09/2003","19.72","19.72","19.72","19.72","","-2.57%"
"16/09/2003","20.24","20.24","20.24","20.24","","2.43%"
"15/09/2003","19.76","19.76","19.76","19.76","","1.54%"
"11/09/2003","19.46","19.46","19.46","19.46","","-0.41%"
"10/09/2003","19.54","19.54","19.54","19.54","","4.77%"
"09/09/2003","18.65","18.65","18.65","18.65","","2.87%"
"08/09/2003","18.13","18.13","18.13","18.13","","2.49%"
"05/09/2003","17.69","17.69","17.69","17.69","","-0.23%"
"04/09/2003","17.73","17.73","17.73","17.73","","-2.53%"
"03/09/2003","18.19","18.19","18.19","18.19","","-5.95%"
"02/09/2003","19.34","19.34","19.34","19.34","","0.31%"
"01/09/2003","19.28","19.28","19.28","19.28","","-0.52%"
"29/08/2003","19.38","19.38","19.38","19.38","","-2.81%"
"28/08/2003","19.94","19.94","19.94","19.94","","-2.54%"
"27/08/2003","20.46","20.46","20.46","20.46","","-5.63%"
"26/08/2003","21.68","21.68","21.68","21.68","","4.89%"
"25/08/2003","20.67","20.67","20.67","20.67","","9.54%"
"22/08/2003","18.87","18.87","18.87","18.87","","0.86%"
"21/08/2003","18.71","18.71","18.71","18.71","","0.43%"
"20/08/2003","18.63","18.63","18.63","18.63","","-0.90%"
"19/08/2003","18.80","18.80","18.80","18.80","","-0.63%"
"18/08/2003","18.92","18.92","18.92","18.92","","3.78%"
"15/08/2003","18.23","18.23","18.23","18.23","","-0.60%"
"14/08/2003","18.34","18.34","18.34","18.34","","-0.76%"
"13/08/2003","18.48","18.48","18.48","18.48","","-4.10%"
"12/08/2003","19.27","19.27","19.27","19.27","","-0.46%"
"11/08/2003","19.36","19.36","19.36","19.36","","-0.46%"
"08/08/2003","19.45","19.45","19.45","19.45","","-4.28%"
